Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Editor,Publisher,Date Published,Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,Word Count,Number of Pages,Format,Dimensions,Weight,List Price,Language,DDC,LCC,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Uploaded Image URL,Activities
Meet the Knights,,,,,Julia March,"March, Julia",,,,,DK Publishing,,2016,,Juvenile Fiction,"Join the LEGO(R) NEXO KNIGHTS(TM) as they master NEXO Powers and battle fearsome fire monsters in DK Reader L2:  LEGO NEXO KNIGHTS: Meet the Knights.Meet a group of brave knights as they embark on an epic adventure to stop a villainous jester and his band of monsters from taking over the kingdom. Learn about the exciting realm of Knighton and what it takes to graduate from Knights' Academy, go on thrilling quests, and engage in heroic battles against beastly, magical monsters.Set at the 'Beginning to Read' level, DK Reader L2:  LEGO NEXO KNIGHTS Meet the Knights is a thrilling read for new readers.LEGO, the LEGO logo, NEXO KNIGHTS, the Brick and Knob configuration and the Minifigure are trademarks of the LEGO Group. (c) 2016 The LEGO Group.Produced by DK Publishing under license from the LEGO Group.",,,,,,,48,,,,,English,,,,9781465444745,0,0,,Unread,,,,,,,0,,,,2018/10/02 07:28:24.809667944,,,,,,zUPwjgEACAAJ,,0,,
Bow Wow Meow Meow,,It's Rhyming Cats and Dogs,,,Douglas Florian,"Florian, Douglas",,,,,Houghton Mifflin Harcourt Trade & Reference Publishers,,2003,,Juvenile Nonfiction,"It's rhyming cats and dogs in Douglas Florian's furrr-ocious collection of twenty-one original poems and paintings about our favorite animal friends. From barking Chihuahuas and pointing pointers to leaping leopards and purring Persians, here is a canine and feline compendium certain to have ""everyone"" barking for joy.",,,,,,,47,,,,,English,,,,9780152163952,0,0,,Unread,,,,,,,0,,,,2018/10/02 07:28:24.791111946,,,,,,5lsAmQEACAAJ,,0,,
Princess Super Kitty,,,,,Antoinette Portis,"Portis, Antoinette",,,,,Harper Collins,2011/10/18,2011,,Juvenile Fiction,"Maggie likes being a kitty. But sometimes that’s not enough. Sometimes a girl has to be super.   One little girl transforms herself over and over in this inventive picture book from the bestselling author and illustrator of Not a Box, Antoinette Portis. Once again, Portis shows us that children make ordinary life fun using their imaginations.",,,,,,,40,,,,,English,,,,9780061827259,0,0,,Unread,,,,,,,0,,,,2018/10/02 07:28:24.770969033,,,,,,xtjRMIHRJI0C,,0,,
The chick that wouldn't hatch,,,,,Claire Daniel,"Daniel, Claire",,,,,Harcourt Brace,,1999,,Fiction,,,,,,,,,,,,,,,,,9780152023379,0,0,,Unread,,,,,,,0,,,,2018/10/02 07:28:24.749840974,,,,,,,,0,https://covers.openlibrary.org/b/id/1120220-L.jpg,
"Tractor Mac, Farmer's Market",,,,,Billy Steers,"Steers, Billy",,,,,Farrar Straus Giroux,,2015,,Fiction,,,,,,,,,,,,,,,,,9780374301071,0,0,,Unread,,,,,,,0,,,,2018/10/02 07:28:24.729580998,,,,,,,,0,http://images.amazon.com/images/P/0374301077.01Z.jpg,
How Many Cats?,,,,,Lauren Thompson,"Thompson, Lauren",,,,,Disney-Hyperion,2009/04/28,2009,,Juvenile Fiction,"What’s a cat to do when left all alone at home? Why, invite the neighborhood cats over, of course! A quiet afternoon for one quickly becomes a party for twenty. Lauren Thompson’s clever verse will guide young listeners to count from one to twenty and back again, introducing them to early math skills along the way. Kids will have a blast following their favorite felines as they rush and roam through Robin Eley’s vivid and playful illustrations.",,,,,,,32,,,,,English,,,,9781423108016,0,0,,Unread,,,,,,,0,,,,2018/10/02 07:28:24.709666013,,,,,,vhCmNwAACAAJ,,0,,
Drat that Fat Cat!,,,,,Pat Thomson,"Thomson, Pat",,,,,A.A. Levine Books,,2003,,Juvenile Fiction,"A feline version of ""There Was An Old Lady Who Swallowed A Fly"" that will simply trip off your tongue--with a shoutable read-aloud refrain!  Once there was a cat, a fat, fat cat. But was that cat fat enough? NO, HE WAS NOT!  He ate up a rat. He swallowed a dog. He even had an old lady for dessert (it's about time SHE got eaten!). But was that cat fat enough? NO, HE WAS NOT!  The adventures of this omnivorous feline are sure to inspire laughter and have young readers chiming in with the refrain. So will children be satisfied with just one reading? NO, THEY WILL NOT!",,,,,,,40,,,,,English,,,,9780439471954,0,0,,Unread,,,,,,,0,,,,2018/10/02 07:28:24.690227031,,,,,,naFjNwAACAAJ,,0,,
If My Love Were a Fire Truck,,,,,Luke Reynolds,"Reynolds, Luke",,,,,Random House Children's Books,,2017,,Juvenile Fiction,"A father's love for his son goes zoom, swoosh, vroom, boom! in this energetic, adventurous, action-packed lullaby to fathers and sons.  The bond between a father and his son is as powerful as a rocket ship blasting into space, a giant whale splashing across the ocean, and booming, colorful fireworks lighting up the night sky. Celebrating that one-of-a-kind relationship between Dad and his favorite little guy, If My Love Were a Fire Truck is a rhyming love song from fathers to sons that will become a cherished part of their lives for many years to come. A Bank Street College of Education 2018 Best Children's Book of the Year ""This bedtime story reassures and entertains. A guaranteed hit for vehicle lovers.""--School Library Journal ""an uplifting message of comfort and commitment.""--Publishers Weekly""An opening for parent-child pairs to use their own imaginations to see where love will take them.""--Kirkus ""Luke Reynolds offers extravagant metaphors for paternal affections . . . a series of tenderhearted comparisons matched with colorful, exuberant pictures by Jeff Mack.""--The Wall Street Journal ""a lovely bedtime story offering reassurance in a fun way.""--The Washington Post""A memorable bedtime lullaby that compares a father's love for his son with all the fantastic things he loves--from fire trucks to rocket ships to wild animals.""--readbrightly.com",,,,,,,32,,,,,English,,,,9781101937402,0,0,,Unread,,,,,,,0,,,,2018/10/02 07:28:24.669739007,,,,,,yQBmDgAAQBAJ,,0,,
Going to the Zoo,,,,,Tom Paxton,"Paxton, Tom",,,,,Morrow Junior Books,,1996,,Juvenile Nonfiction,"Enthusiastic siblings describe the animals at the ""zoo, zoo, zoo.""",,,,,,,40,,,,,English,,,,9780688138011,0,0,,Unread,,,,,,,0,,,,2018/10/02 07:28:24.649425983,,,,,,hvZCGgAACAAJ,,0,,
Double Pink,,,,,Kate Feiffer,"Feiffer, Kate",,,,,Simon & Schuster/Paula Wiseman Books,2005/11/01,2005,,Juvenile Fiction,"Pink.  PINK.  PINK.  Madison loved pink. Wholly, completely, deeply, truly pink. Is there any other color in the world? No -- never. What for? Did there ever need to be?  Day by day, Madison begins to create a totally pink world. What could be more perfect? Perfectly pink! But something is missing....  Then Madison remembers her favorite brown bear, her red fire truck, her green balloon. Pink is nice -- it really is -- but it needs the other colors to shine, and so does Madison! What is she to do now?  This delightful first picture book by Kate Feiffer illustrates the age-old adage -- be careful what you wish for, as it might come true. Complemented by Bruce Ingman's inspired artwork, Double Pink will charm enthusiasts of all colors of the rainbow.",,,,,,,32,,,,,English,,,,9780689871900,0,0,,Unread,,,,,,,0,,,,2018/10/02 07:28:24.628744006,,,,,,9sZaAAAAYAAJ,,0,,
Richard Scarry's Smokey the Fireman,,,,,Richard Scarry,"Scarry, Richard",,,,,Random House Children's Books,,2015,,Juvenile Fiction,"""Smokey the fireman helps put out fires with his fire truck, but when he s in the country, a bucket brigade will do! And whether he finds himself in the city or the country, it s always a great idea to have some berry pie at the end of a busy day! Step 2 Readers use basic vocabulary and short sentences to tell simple stories. For children who recognize familiar words and can sound out new words with help. Series Overview-From its inception, Step into Reading has set the standard. Random House was the first trade publisher to implement a leveling system that recognized the different developmental stages of beginning readers; offer a learning-to-read series as original paperbacks; and publish a mix of original and licensed titles. Step into Reading continues to be the industry leader with exciting fiction and nonfiction, favorite licenses and characters, and innovative line extensions. Step into Reading is a complete literacy program with something to offer every child. Remember, a lifetime love of learning starts with a single step!""",,,,,,,32,,,,,English,,,,9780385391405,0,0,,Unread,,,,,,,0,,,,2018/10/02 07:28:24.606387019,,,,,,hM5vDwAAQBAJ,,0,,
Good Night Stories for Rebel Girls,,100 Tales of Extraordinary Women,,,"Elena Favilli, Francesca Cavallo","Favilli, Elena",,,,,"Timbuktu Labs, Incorporated",2016/12/10,2016,,BIOGRAPHY & AUTOBIOGRAPHY,"""Good Night Stories for Rebel Girls reinvents fairy tales, inspiring girls with the stories of 100 heroic women from Elizabeth I to Serena Williams. Illustrated by 60 female artists from every corner of the globe, this is the most-funded original book in the history of crowd-funding.""--Publisher's description.",,,,,,,212,,,,,English,,,,9780997895810,0,0,,Unread,,,,,,,0,,,,2018/10/02 07:28:24.585672020,,,,,,Qu4ivgAACAAJ,,0,,
Platypus and the Lucky Day,,,,,Chris Riddell,"Riddell, Chris",,,,,Harcourt,,2002,,Juvenile Fiction,"Platypus is certain today will be special. Then . . . his kite gets caught in a tree, the wind ruins his beautiful new painting, and it starts to rain--very hard.Everythingis going wrong. But even though this not-so-perfect day hasn't turned out quite like he'd hoped, Platypus finds just the right way to make it a truly lucky one. In his second adventure of this endearing series, the thoughtful, lively, and completely irrepressible Platypus shows once again that he is the ideal companion for every young child.",,,,,,,32,,,,,English,,,,9780152167233,0,0,,Unread,,,,,,,0,,,,2018/10/02 07:28:24.566485047,,,,,,jLMKAAAACAAJ,,0,,
Cat Jumped In!,,,,,Tess Weaver,"Weaver, Tess",,,,,Houghton Mifflin Harcourt,,2007,,Juvenile Fiction,"When someone leaves the kitchen window open, Cat jumps in! So begins the tale of an outdoor cat who finds his way into a tidy house, wreaking havoc at every turn. That is, until he finds his way in once more--this time into someone's heart. Beautiful, bright watercolors from Caldecott-winning illustrator Emily Arnold McCully nearly spring off the page, buoyed by a playful text that highlights simple prepositions. Preschoolers will delight in Cat's unintended disasters and mess, and the heartwarming story, the product of a pairing of exceptional author and illustrator talents, will charm cat people of any age.",,,,,,,32,,,,,English,,,,9780618614882,0,0,,Unread,,,,,,,0,,,,2018/10/02 07:28:24.545508980,,,,,,ltZpys_jbKYC,,0,,
Skip to my Lou,,,,,Nadine Bernard Westcott,"Westcott, Nadine Bernard",,,,,Joy Street Books,,1989,,Humorous stories,,,,,,,,32,,,,,,,,,9780316931373,0,0,,Unread,,,,,,,0,,,,2018/10/02 07:28:24.500717043,,,,,,,,0,https://img1.doubanio.com/view/subject/l/public/s11319248.jpg,
The Biggest Truck,,,,,David Lyon,"Lyon, David",,,,,HarperCollins,1988/08/18,1988,,Juvenile Fiction,"Jim drives all night in a huge truck to deliver a shipment of strawberries to the folks in Woosterville, and hears many sounds along the way.",,,,,,,33,,,,,English,,,,9780688055141,0,0,,Unread,,,,,,,0,,,,2018/09/10 07:16:52.536576032,,,,,,MNiaGAAACAAJ,,0,,
Gone Fishing,,,,,Earlene Long,"Long, Earlene",,,,,Houghton Mifflin Harcourt,1987/04/01,1987,,Juvenile Fiction,"A father and son go fishing, with a big fishing rod for the daddy and a little one for the child. ""The concept of big versus little is presented . . . through the simplest of narratives and engaging illustrations."" -- Horn Book",,,,,,,32,,,,,English,,,,9780395442364,0,0,,Unread,,,,,,,0,,,,2018/09/10 07:16:33.669662952,,,,,,Ob8wMie0J5cC,,0,,
Otters Love to Play,,,,,Jonathan London,"London, Jonathan",,,,,Candlewick Press,,2016,,Juvenile literature,"Ka-splash! Head to the river, where a frolicsome bunch of otters plays all year round in a nonfiction story sprinkled with facts -- and loaded with fun.  It's spring, and a litter of baby river otters emerges from a den . . . to play! Follow the otters through the seasons as they chase one another, slide down a mudbank, jump in a pile of leaves, and learn to swim. Even while catching fish for their dinner or grooming themselves in the snow, otters love to play -- and Jonathan London's lively text and Meilo So's fluid watercolors invite you to share in the joy.",,,,,,,32,,,,,English,,,,9780763669133,0,0,,Unread,,,,,,,0,,,,2018/09/10 07:16:06.331184029,,,,,,SnLXCwAAQBAJ,,0,,
Otters Love to Play,,,,,Jonathan London,"London, Jonathan",,,,,Candlewick Press,,2016,,Juvenile literature,"Ka-splash! Head to the river, where a frolicsome bunch of otters plays all year round in a nonfiction story sprinkled with facts -- and loaded with fun.  It's spring, and a litter of baby river otters emerges from a den . . . to play! Follow the otters through the seasons as they chase one another, slide down a mudbank, jump in a pile of leaves, and learn to swim. Even while catching fish for their dinner or grooming themselves in the snow, otters love to play -- and Jonathan London's lively text and Meilo So's fluid watercolors invite you to share in the joy.",,,,,,,32,,,,,English,,,,9780763669133,0,0,,Unread,,,,,,,0,,,,2018/09/10 07:15:36.743144989,,,,,,SnLXCwAAQBAJ,,0,,
The three-legged cat,,,,,Margaret Mahy,"Mahy, Margaret",,,,,Viking,,1993,,Fiction,"But will Mrs. Gimble miss her cat? Or, will Danny miss his Russian hat?

A delightful book for young readers.

Other books by Margaret Mahy are available in this library.",,,,,,,,,,,,English,,,,9780670850150,0,0,,Unread,,,,,,,0,,,,2018/09/10 07:15:36.716554999,,,,,,,,0,https://covers.openlibrary.org/b/id/7096665-L.jpg,
Mr. Putter and Tabby Paint the Porch,,,,,Cynthia Rylant,"Rylant, Cynthia",,,,,Houghton Mifflin Harcourt,,2000,,Juvenile Fiction,"Mr. Putter wants to paint his porch. He has a bucket of pink paint, a big brush, and some rags. And he has Tabby to keep him company. Everything is perfect, until a squirrel scampers onto the porch and catches Tabby's eye. . . .",,,,,,,44,,,,,English,,,,9780152017873,0,0,,Unread,,,,,,,0,,,,2018/09/10 07:15:36.693425059,,,,,,KMSlKmt-yZ0C,,0,,
Rhinos Who Play Soccer,,,,,Julie Mammano,"Mammano, Julie",,,,,Chronicle Books,2001/03/01,2001,,Juvenile Fiction,"Those radical rhinos are back!--This time for a game of soccer. It's Team Rhino against the All Stars. Rhinos who play soccer zigzag all over the pitch. They dribble with fancy footwork. They churn the turf. They blast a monster strike. Goal! Rhinos jump and bump. But the game is far from over. In this colorful ode to soccer, the world's most popular sport, Rhinos and readers alike will learn it's not about winning or losing, but how you play the game. Julie Mammano's delightful illustrations and a glossary of ""turf talk"" make Rhinos Who Play Soccer a winning book for soccer fans of all ages.",,,,,,,32,,,,,English,,,,9780811827799,0,0,,Unread,,,,,,,0,,,,2018/09/10 07:15:36.657485961,,,,,,OuJ0JID08rMC,,0,,
Super Happy Magic Forest,,,,,Matty Long,"Long, Matty",,,,,Scholastic Press,,2016,,Juvenile Fiction,"A 2016 BCCB Blue Ribbon Award Winner and 2016 Booklist Editors' Choice!  Welcome to the Super Happy Magic Forest, a super happy, super magical place filled with picnics, dancing, and fun. That is until the source of all things joyous, the Mystical Crystals of Life, are stolen!  Five heroes -- a fairy, a unicorn, a faun, a gnome, and a talking mushroom -- have been summoned by wise Old Oak to retrieve the Crystals, but the epic quest won't be easy. They must first battle through frozen lands, navigate past scary dungeons, and encounter terrifying creatures along the way. Will these heroes save the day? It's hard to say!  With so much to laugh at and explore, lovers of silliness, adventure, and all things magical won't be able to get enough of Super Happy Magic Forest!",,,,,,,32,,,,,English,,,,9780545860598,0,0,,Unread,,,,,,,0,,,,2018/09/10 07:15:36.619382977,,,,,,XjxjrgEACAAJ,,0,,
Boats Float!,,,,,"George Ella Lyon, Benn Lyon","Lyon, George Ella",,,,,Simon and Schuster,2015/09/01,2015,,Juvenile Fiction,"Set sail into the world of boats in this buoyant companion to Trucks Roll! and Planes Fly!Sails and engines paddles and oars make the trip from shore to shore. Boats float! From steamships to ghostships, to the little and big in-between ships, this fun, rhyming book explores a wide array of boats. The third in George Ella Lyon’s transportation series, Boats Float! Takes to the seas with dynamic illustrations that will keep even the youngest of readers eager to turn the page.",,,,,,,40,,,,,English,,,,9781481403801,0,0,,Unread,,,,,,,0,,,,2018/09/10 07:15:36.599424004,,,,,,pPtwCgAAQBAJ,,0,,
Three Magic Balloons,,,,,"Julianna Margulies, Paul Margulies","Margulies, Julianna",,,,,Random House,,2016,,Juvenile Fiction,"Julianna Margulies presents this story her father wrote for her and her sisters when they were children.  Saturdays at the Children's Zoo with their father always end the same way for Ariel, Miranda, and Jane: he offers them money for a treat, but they instead choose to buy food for the animals. On this particular Saturday, a mysterious balloon man gives them a small reward for their kindness--one balloon each, to be tied to their bedposts that night. Soon they find that the balloons bring them more magic than they could ever have imagined. For readers who love the magic and wonder in Uni the Unicorn by Amy Krouse Rosenthal.",,,,,,,40,,,,,English,,,,9781101935231,0,0,,Unread,,,,,,,0,,,,2018/09/10 07:15:36.580224037,,,,,,_dIpDAAAQBAJ,,0,,
All Aboard the Dinotrain,,,,,Deb Lund,"Lund, Deb",,,,,Houghton Mifflin Harcourt,,2006,,Juvenile Fiction,"They stoke the boiler, stow the luggage, and when hills are steep, they even get out and push. That's right, the thrill-seeking daredevil dinosaurs fromDinosailors are back, and now they're riding a train. But this train is more like a roller coaster--up, down, and faster and faster, until the dinos realize the brakes are out!  Laughs and thrills abound in this rip-snorting tale of reckless reptiles and their runaway train.",,,,,,,40,,,,,English,,,,9780152052379,0,0,,Unread,,,,,,,0,,,,2018/09/10 07:15:36.560004949,,,,,,FIYfdZmqXAUC,,0,,
Down by the Cool of the Pool,,,,,"Tony Mitton, Guy Parker-Rees","Mitton, Tony",,,,,Orchard,,2002,,Fiction,Frog and the other animals have a dancing good time both in and out of the water in the cool of the pool.,,,,,,,32,,,,,English,,,,9780439309158,0,0,,Unread,,,,,,,0,,,,2018/09/10 07:15:36.541517019,,,,,,vFkBuAEACAAJ,,0,,
Tap the Magic Tree,,,,,Christie Matheson,"Matheson, Christie",,,,,HarperCollins,2013/08/27,2013,,Juvenile Fiction,"Every book needs you to turn the pages. But not every book needs you to tap it, shake it, jiggle it, or even blow it a kiss. Innovative and timeless, Tap the Magic Tree asks you to help one lonely tree change with the seasons. Now that’s interactive—and magical!It begins with a bare brown tree. But tap that tree, turn the page, and one bright green leaf has sprouted! Tap again—one, two, three, four—and four more leaves have grown on the next page. Pat, clap, wiggle, jiggle, and see blossoms bloom, apples grow, and the leaves swirl away with the autumn breeze. The collage-and-watercolor art evokes the bright simplicity of Lois Ehlert and Eric Carle and the interactive concept will delight fans of Pat the Bunny. Combining a playful spirit and a sense of wonder about nature, Christie Matheson has created a new modern classic that is a winner in every season—and every story time!",,,,,,,40,,,,,English,,,,9780062274458,0,0,,Unread,,,,,,,0,,,,2018/09/10 07:15:36.522400975,,,,,,Mc84nwEACAAJ,,0,,
Horton Hatches the Egg,,,,,Dr. Seuss,"Seuss, Dr.",,,,,Random House Children's Books,,1940,,Juvenile Fiction,"When a lazy bird hatching an egg wants a vacation, she asks Horton, the elephant, to sit on her egg--which he does through all sorts of hazards until he is rewarded for doing what he said he would.",,,,,,,55,,,,,English,,,,9780394900773,0,0,,Unread,,,,,,,0,,,,2018/09/10 07:15:36.502802968,,,,,,0uiKygAACAAJ,,0,,
Clementine,,,,,Sebastian Loth,"Loth, Sebastian",,,,,"North-South Books, Incorporated",,2011,,Juvenile Fiction,"Once there was a little snail who loved everything round—hoops and wheels and balls and balloons and, most of all, the moon. Oh, how she longed to glide gently over the moon’s surface, around and around and around. And so she made a daring decision—she’d find a way to fly to the moon! This is a story about dreams and determination.",,,,,,,32,,,,,English,,,,9780735840096,0,0,,Unread,,,,,,,0,,,,2018/09/10 07:15:36.484110951,,,,,,VlzkngEACAAJ,,0,,
All the Water in the World,,,,,George Ella Lyon,"Lyon, George Ella",,,,,Atheneum/Richard Jackson Books,2011/03/22,2011,,Juvenile Fiction,"Faucet             wellraincloud             sea ... from each of these comes water. But where does Water go? To find out, honey, turn the page, dive in     with tongue           or toes, with eyes and ears and nose— and wonder at the flow of this great world’s life story.",,,,,,,40,,,,,English,,,,9781416971306,0,0,,Unread,,,,,,,0,,,,2018/09/10 07:15:36.462656021,,,,,,I46dcQAACAAJ,,0,,
Fat Cat,,A Danish Folktale,,,Margaret Read MacDonald,"MacDonald, Margaret Read",,,,,august house,,2001,,Juvenile Fiction,"Have you ever heard the saying, Your eyes are bigger than your stomach? Well, Cat's stomach is bigger than a lot of things. He is always hungry, and living with culinary-inclined Mouse, who makes thirty-five pies in one day, just makes it worse. Fat Cat swallows everything in sight, including the washlady and her washtub, a troop of soldiers and their swords, even a king and his elephant! But when Cat swallows Mouse and her sewing basket, that's the last straw. Tiny Mouse cuts to the heart of ....",,,,,,,32,,,,,English,,,,9780874836165,0,0,,Unread,,,,,,,0,,,,2018/09/10 07:15:36.415261030,,,,,,dbOk3gbZKdQC,,0,,
Dora's Costume Party (Dora the Explorer),,,,,Nickelodeon Publishing,"Publishing, Nickelodeon",,,,,Nickelodeon Publishing,2011/11/14,2011,,Juvenile Fiction,"It's almost time for Dora the Explorer's Halloween costume party, and everyone is getting ready. But Boots has a problem - he can't decide what to be. Come to the party to help Dora and friends celebrate Halloween... and find out how Boots solves his costume crisis!",,,,,,,24,,,,,English,,,,9781612632612,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:43:00.694071054,,,,,,-bD_AgAAQBAJ,,0,,
Lot at the End of My Block,,Picture Book,,,Kevin Lewis,"Lewis, Kevin",,,,,Hyperion Books for Children,2001/03/19,2001,,Juvenile Fiction,"Chock-full of dump trucks and bulldozers, this cumulative story by the author of ""Chugga-Chuga Choo-Choo"" is about the construction of a building, beginning with an empty lot at the end of the block and ending with a new house and neighbors.",,,,,,,32,,,,,English,,,,9780786805969,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:42:24.776327967,,,,,,oQprPwAACAAJ,,0,,
Rosie's perfect ballet shoes,,,,,Sarah Mountbatten-Windsor Duchess of York,"York, Sarah Mountbatten-Windsor Duchess of",,,,,Simon & Schuster Books for Young Readers,,2012,,Ballet dancing,,,,,,,,,,,,,,,,,9781442430662,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.389237999,,,,,,,,0,http://images.amazon.com/images/P/1442430664.01Z.jpg,
